Image,Depth_level,Useful_pixels(%)
000000008329.jpg,2,78.3178
000000008339.jpg,1,94.1801
000000008341.jpg,4,63.3156
000000008369.jpg,1,67.7705
000000008383.jpg,0,100.0
000000008396.jpg,2,69.4821
000000008414.jpg,1,98.9615
000000008422.jpg,1,71.5205
000000008429.jpg,2,99.0112
000000008432.jpg,2,75.9816
000000008436.jpg,2,67.2539
000000008443.jpg,3,57.9025
000000008445.jpg,1,100.0
000000008458.jpg,0,99.9898
000000008468.jpg,4,36.5107
000000008483.jpg,2,73.2399
000000008493.jpg,2,76.0551
000000008494.jpg,2,97.5524
000000008495.jpg,0,99.8573
000000008504.jpg,4,39.9486
000000008519.jpg,0,100.0
000000008520.jpg,0,99.644
000000008536.jpg,8,18.5556
000000008553.jpg,2,83.6507
000000008571.jpg,2,75.071
000000008581.jpg,2,98.017
000000008587.jpg,2,98.472
000000008589.jpg,1,99.9985
000000008592.jpg,2,69.57
000000008593.jpg,2,78.8431
000000008594.jpg,1,100.0
000000008599.jpg,1,69.498
000000008630.jpg,1,77.0677
000000008639.jpg,4,59.1982
000000008647.jpg,1,84.2265
000000008649.jpg,0,99.6696
000000008653.jpg,0,98.6533
000000008657.jpg,1,87.4286
000000008659.jpg,1,88.4986
000000008677.jpg,0,99.6309
000000008711.jpg,4,46.1891
000000008725.jpg,1,77.0335
000000008746.jpg,1,67.5789
000000008747.jpg,1,85.6866
000000008771.jpg,2,85.4759
000000008772.jpg,2,97.2246
000000008775.jpg,1,99.9092
000000008781.jpg,1,99.9945
000000008787.jpg,1,91.4756
000000008794.jpg,1,85.8544
000000008803.jpg,1,98.5199
000000008807.jpg,3,43.4295
000000008809.jpg,1,90.3889
000000008813.jpg,1,99.91
000000008816.jpg,0,100.0
000000008821.jpg,2,54.8247
000000008829.jpg,1,98.9525
000000008832.jpg,2,62.2643
000000008834.jpg,1,60.5628
000000008836.jpg,3,60.4316
000000008841.jpg,1,95.9489
000000008846.jpg,2,79.861
000000008853.jpg,4,54.2257
000000008856.jpg,1,100.0
000000008872.jpg,2,64.9477
000000008896.jpg,1,80.8969
000000008909.jpg,1,81.3241
000000008923.jpg,1,77.6349
000000008933.jpg,3,34.54
000000008944.jpg,1,69.1505
000000008965.jpg,2,63.4363
000000008968.jpg,1,85.2467
000000008979.jpg,1,99.9886
000000008981.jpg,2,79.6617
000000008991.jpg,1,100.0
000000009002.jpg,0,100.0
000000009003.jpg,1,78.7537
000000009007.jpg,1,89.27
000000009012.jpg,1,100.0
000000009018.jpg,2,95.3763
000000009024.jpg,1,95.7739
000000009025.jpg,1,84.8709
000000009029.jpg,1,68.6721
000000009045.jpg,2,77.5102
000000009057.jpg,3,36.7386
000000009095.jpg,2,100.0
000000009105.jpg,1,96.5635
000000009112.jpg,2,92.6971
000000009133.jpg,1,91.076
000000009138.jpg,5,47.3434
000000009171.jpg,1,76.485
000000009175.jpg,1,74.722
000000009190.jpg,2,100.0
000000009202.jpg,1,95.6581
000000009203.jpg,1,100.0
000000009218.jpg,1,100.0
000000009226.jpg,2,82.3107
000000009253.jpg,1,67.5417
000000009270.jpg,0,99.7255
000000009274.jpg,1,70.7256
000000009275.jpg,1,94.3567
000000009286.jpg,3,40.8877
000000009296.jpg,1,95.3919
000000009317.jpg,0,99.1504
000000009322.jpg,2,60.8399
000000009372.jpg,2,79.2971
000000009379.jpg,2,56.817
000000009395.jpg,1,99.0705
000000009408.jpg,3,58.3667
000000009409.jpg,2,56.8917
000000009420.jpg,1,100.0
000000009429.jpg,0,99.057
000000009446.jpg,2,68.473
000000009450.jpg,1,96.5303
000000009451.jpg,0,100.0
000000009460.jpg,1,98.9157
000000009462.jpg,0,99.6673
000000009465.jpg,6,31.6253
000000009469.jpg,1,83.7527
000000009488.jpg,1,70.1152
000000009514.jpg,0,100.0
000000009542.jpg,5,50.4113
000000009556.jpg,1,87.471
000000009557.jpg,0,100.0
000000009572.jpg,0,100.0
000000009608.jpg,1,76.3924
000000009615.jpg,1,80.9173
000000009628.jpg,1,100.0
000000009647.jpg,2,56.0402
000000009648.jpg,1,84.6093
000000009651.jpg,4,64.7581
000000009656.jpg,2,82.7083
000000009658.jpg,0,99.7123
000000009669.jpg,1,99.9916
000000009679.jpg,1,99.2283
000000009696.jpg,0,99.5256
000000009698.jpg,1,99.25
000000009708.jpg,4,47.8421
000000009727.jpg,2,88.1493
000000009729.jpg,2,89.161
000000009738.jpg,2,77.1974
000000009744.jpg,1,82.7205
000000009745.jpg,1,78.4245
000000009760.jpg,1,80.9085
000000009767.jpg,1,71.1825
000000009771.jpg,3,89.4108
000000009774.jpg,0,100.0
000000009789.jpg,1,83.0081
000000009797.jpg,1,90.2805
000000009800.jpg,1,85.0461
000000009801.jpg,4,50.4416
000000009813.jpg,0,99.9213
000000009820.jpg,0,99.0363
000000009833.jpg,4,49.9829
000000009836.jpg,0,99.4719
000000009845.jpg,1,92.6084
000000009846.jpg,2,99.8331
000000009859.jpg,1,72.7694
000000009872.jpg,3,38.1343
000000009878.jpg,1,93.4845
000000009885.jpg,0,100.0
000000009895.jpg,2,50.5719
000000009910.jpg,4,85.7721
000000009927.jpg,1,81.9761
000000009929.jpg,0,100.0
000000009935.jpg,1,61.0929
000000009941.jpg,1,98.5021
000000009946.jpg,3,59.3508
000000009951.jpg,2,100.0
000000009960.jpg,1,95.0088
000000009968.jpg,2,75.968
000000009983.jpg,1,89.5265
000000009987.jpg,5,44.2598
000000009990.jpg,3,65.973
000000009993.jpg,1,99.9475
000000009999.jpg,1,86.2897
000000010005.jpg,0,99.587
000000010012.jpg,2,77.3893
000000010014.jpg,2,63.7207
000000010015.jpg,1,94.5853
000000010023.jpg,1,100.0
000000010024.jpg,1,84.8408
000000010040.jpg,0,99.0791
000000010041.jpg,1,67.2184
000000010056.jpg,3,53.1581
000000010069.jpg,2,83.5575
000000010082.jpg,5,77.3467
000000010094.jpg,2,93.1784
000000010097.jpg,1,98.4683
000000010104.jpg,0,99.4119
000000010123.jpg,1,98.6849
000000010130.jpg,3,85.5906
000000010138.jpg,0,99.9922
000000010142.jpg,1,100.0
000000010149.jpg,3,60.7041
000000010175.jpg,1,90.7021
000000010176.jpg,1,96.1051
000000010179.jpg,1,86.6058
000000010192.jpg,0,100.0
000000010205.jpg,1,99.9985
000000010216.jpg,0,100.0
000000010230.jpg,0,99.2998
000000010232.jpg,2,84.2711
000000010239.jpg,4,55.9349
000000010243.jpg,0,100.0
000000010244.jpg,1,79.7812
000000010245.jpg,2,89.6966
000000010249.jpg,0,99.4913
000000010265.jpg,1,85.0018
000000010275.jpg,2,86.5867
000000010281.jpg,1,57.01
000000010309.jpg,0,100.0
000000010313.jpg,2,80.3367
000000010318.jpg,2,85.284
000000010319.jpg,1,99.046
000000010321.jpg,1,72.932
000000010342.jpg,3,49.3897
000000010358.jpg,0,99.5198
000000010386.jpg,1,67.4932
000000010388.jpg,2,70.8795
000000010393.jpg,0,99.4704
000000010434.jpg,0,100.0
000000010442.jpg,0,99.8269
000000010445.jpg,0,99.992
000000010463.jpg,0,100.0
000000010472.jpg,2,60.8203
000000010496.jpg,3,32.1599
000000010498.jpg,1,88.2368
000000010526.jpg,1,100.0
000000010534.jpg,3,82.9511
000000010545.jpg,1,71.4876
000000010560.jpg,0,100.0
000000010579.jpg,1,94.8003
000000010581.jpg,0,100.0
000000010591.jpg,1,76.645
000000010600.jpg,1,80.5606
000000010613.jpg,1,99.7032
000000010614.jpg,0,100.0
000000010615.jpg,2,86.1834
000000010621.jpg,1,75.6893
000000010624.jpg,3,69.4024
000000010639.jpg,2,76.0161
000000010643.jpg,1,100.0
000000010644.jpg,1,100.0
000000010646.jpg,1,96.4403
000000010678.jpg,2,78.5678
000000010683.jpg,1,77.821
000000010684.jpg,1,89.3625
000000010689.jpg,5,20.8154
000000010693.jpg,4,38.4188
000000010698.jpg,1,91.0665
000000010701.jpg,0,100.0
000000010705.jpg,1,78.4326
000000010710.jpg,1,70.5621
000000010711.jpg,1,100.0
000000010727.jpg,2,92.1476
000000010732.jpg,0,99.2939
000000010743.jpg,3,72.6998
000000010766.jpg,0,99.6754
000000010779.jpg,0,100.0
000000010784.jpg,2,45.147
000000010785.jpg,2,97.1831
000000010787.jpg,2,91.0745
000000010793.jpg,2,91.1018
000000010799.jpg,1,96.0498
000000010817.jpg,3,47.514
000000010818.jpg,3,59.4584
000000010825.jpg,2,86.1225
000000010831.jpg,2,62.2814
000000010837.jpg,1,100.0
000000010870.jpg,0,100.0
000000010871.jpg,1,88.3211
000000010877.jpg,0,98.5212
000000010881.jpg,0,99.9795
000000010890.jpg,3,57.8597
000000010920.jpg,3,35.4772
000000010925.jpg,2,89.48
000000010929.jpg,1,79.3278
000000010948.jpg,3,75.8713
000000010966.jpg,1,98.2987
000000010969.jpg,0,99.8661
000000010986.jpg,0,100.0
000000011004.jpg,1,80.1176
000000011015.jpg,0,100.0
000000011025.jpg,1,100.0
000000011029.jpg,2,76.788
000000011034.jpg,1,83.0361
000000011041.jpg,0,99.3037
000000011065.jpg,2,83.7316
000000011075.jpg,1,100.0
000000011077.jpg,1,81.5315
000000011091.jpg,2,72.5736
000000011099.jpg,2,99.9639
000000011107.jpg,0,100.0
000000011115.jpg,1,97.0288
000000011129.jpg,0,100.0
000000011138.jpg,1,92.1556
000000011158.jpg,2,60.3879
000000011159.jpg,0,98.977
000000011168.jpg,5,40.9133
000000011181.jpg,3,56.4431
000000011182.jpg,4,34.8428
000000011195.jpg,2,71.9131
000000011198.jpg,2,83.8517
000000011209.jpg,2,74.5584
000000011223.jpg,4,39.6588
000000011227.jpg,0,99.9851
000000011229.jpg,1,93.187
000000011231.jpg,1,83.5211
000000011233.jpg,1,77.2009
000000011238.jpg,0,100.0
000000011256.jpg,1,88.4844
000000011258.jpg,2,83.9171
000000011264.jpg,4,25.6149
000000011265.jpg,1,78.8464
000000011271.jpg,1,96.8411
000000011272.jpg,3,53.9112
000000011276.jpg,3,59.1471
000000011282.jpg,1,98.639
000000011288.jpg,1,92.6659
000000011291.jpg,1,100.0
000000011292.jpg,1,70.1997
000000011300.jpg,3,64.7272
000000011304.jpg,1,89.5782
000000011316.jpg,1,98.7221
000000011320.jpg,1,78.6324
000000011326.jpg,2,64.3086
000000011328.jpg,2,87.6849
000000011332.jpg,2,93.8724
000000011340.jpg,1,90.1592
000000011349.jpg,2,72.6036
000000011358.jpg,2,96.5943
000000011401.jpg,1,90.7917
000000011402.jpg,0,100.0
000000011403.jpg,2,95.8255
000000011411.jpg,1,96.1168
000000011426.jpg,0,99.3464
000000011449.jpg,1,100.0
000000011461.jpg,2,66.9445
000000011487.jpg,4,75.8148
000000011494.jpg,2,65.209
000000011497.jpg,3,63.5467
000000011538.jpg,1,99.0791
000000011544.jpg,2,52.9559
000000011567.jpg,1,87.2303
000000011569.jpg,1,90.5986
000000011570.jpg,3,54.4942
000000011576.jpg,2,72.9297
000000011579.jpg,1,63.249
000000011591.jpg,1,100.0
000000011613.jpg,1,95.7175
000000011619.jpg,0,100.0
000000011624.jpg,1,100.0
000000011625.jpg,1,60.0731
000000011631.jpg,0,99.792
000000011638.jpg,2,67.2044
000000011655.jpg,1,82.8421
000000011658.jpg,7,30.0975
000000011661.jpg,1,83.9128
000000011673.jpg,3,37.2923
000000011677.jpg,0,99.4054
000000011680.jpg,2,63.5153
000000011690.jpg,0,99.4869
000000011696.jpg,4,51.1087
000000011701.jpg,3,67.1836
000000011702.jpg,1,92.7772
000000011703.jpg,4,82.7952
000000011713.jpg,0,100.0
000000011720.jpg,2,65.6243
000000011737.jpg,2,86.5592
000000011754.jpg,1,88.4928
000000011774.jpg,2,88.9779
000000011775.jpg,2,74.4863
000000011788.jpg,1,85.0964
000000011791.jpg,5,44.8781
000000011794.jpg,0,100.0
000000011796.jpg,1,97.2839
000000011801.jpg,3,56.7638
000000011802.jpg,1,100.0
000000011805.jpg,1,77.0765
000000011826.jpg,2,87.4893
000000011831.jpg,2,54.4826
000000011838.jpg,0,100.0
000000011842.jpg,1,83.6393
000000011856.jpg,1,90.2651
000000011877.jpg,1,64.0879
000000011931.jpg,3,55.157
000000011968.jpg,1,89.7296
000000011996.jpg,2,82.9521
000000012014.jpg,2,83.0556
000000012020.jpg,0,99.4035
000000012044.jpg,0,100.0
000000012047.jpg,3,81.442
000000012069.jpg,1,100.0
000000012079.jpg,1,99.9579
000000012081.jpg,1,71.6299
000000012085.jpg,2,60.9609
000000012093.jpg,1,80.676
000000012096.jpg,0,100.0
000000012107.jpg,4,41.6944
000000012108.jpg,1,79.0614
000000012109.jpg,0,100.0
000000012115.jpg,2,80.9957
000000012131.jpg,2,100.0
000000012145.jpg,1,92.8945
000000012146.jpg,1,91.9524
000000012147.jpg,0,100.0
000000012153.jpg,2,82.2931
000000012155.jpg,2,78.88
000000012156.jpg,1,73.681
000000012158.jpg,4,30.6329
000000012169.jpg,3,58.2703
000000012182.jpg,0,100.0
000000012192.jpg,1,95.9504
000000012209.jpg,1,52.3851
000000012224.jpg,3,81.8486
000000012230.jpg,0,99.9889
000000012233.jpg,0,100.0
000000012236.jpg,1,96.8802
000000012238.jpg,0,98.863
000000012240.jpg,1,73.5599
000000012251.jpg,0,99.9784
000000012269.jpg,2,64.3776
000000012283.jpg,4,33.1688
000000012284.jpg,3,55.7312
000000012302.jpg,5,50.2077
000000012313.jpg,1,98.1673
000000012333.jpg,1,88.5359
000000012343.jpg,0,99.7347
000000012345.jpg,2,97.2326
000000012370.jpg,1,80.4764
000000012379.jpg,1,66.5727
000000012398.jpg,1,99.3072
000000012408.jpg,1,91.2474
000000012413.jpg,2,77.5748
000000012418.jpg,4,41.3187
000000012424.jpg,1,92.3331
000000012434.jpg,1,100.0
000000012440.jpg,1,84.9443
000000012448.jpg,2,75.8936
000000012455.jpg,3,34.5227
000000012459.jpg,3,61.9772
000000012460.jpg,1,76.3087
000000012471.jpg,3,46.096
000000012472.jpg,2,92.0091
000000012490.jpg,0,100.0
000000012497.jpg,1,66.2661
000000012501.jpg,2,79.8848
000000012509.jpg,2,50.5171
000000012522.jpg,3,81.6306
000000012524.jpg,1,75.0173
000000012529.jpg,2,70.2858
000000012543.jpg,3,35.4766
000000012544.jpg,6,45.1223
000000012547.jpg,1,74.5068
000000012552.jpg,2,68.0412
000000012574.jpg,0,99.0225
000000012614.jpg,1,91.1682
000000012650.jpg,1,98.0381
000000012661.jpg,0,99.9976
000000012666.jpg,2,76.1058
000000012669.jpg,1,82.6193
000000012678.jpg,2,87.9149
000000012681.jpg,0,100.0
000000012698.jpg,0,100.0
000000012700.jpg,1,99.9085
000000012701.jpg,1,100.0
000000012704.jpg,1,94.5924
000000012706.jpg,3,40.7037
000000012726.jpg,3,74.4645
000000012731.jpg,4,49.6909
000000012733.jpg,1,85.4292
000000012735.jpg,0,100.0
000000012741.jpg,2,75.4344
000000012744.jpg,1,74.0107
000000012754.jpg,1,90.6924
000000012757.jpg,0,100.0
000000012784.jpg,3,73.5072
000000012790.jpg,0,99.7708
000000012795.jpg,1,100.0
000000012797.jpg,0,99.7504
000000012805.jpg,1,67.9183
000000012809.jpg,1,67.7691
000000012810.jpg,1,95.3967
000000012817.jpg,1,100.0
000000012818.jpg,0,99.999
000000012822.jpg,1,99.7236
000000012825.jpg,2,91.4785
000000012827.jpg,1,98.7986
000000012838.jpg,0,100.0
000000012839.jpg,1,88.2331
000000012861.jpg,2,69.2897
000000012864.jpg,0,99.3957
000000012873.jpg,2,81.4579
000000012876.jpg,0,100.0
000000012881.jpg,0,100.0
000000012884.jpg,2,73.443
000000012891.jpg,1,69.097
000000012896.jpg,1,96.5731
000000012897.jpg,2,78.7108
000000012916.jpg,2,87.0752
000000012927.jpg,1,99.6871
000000012933.jpg,1,83.8944
000000012938.jpg,1,100.0
000000012946.jpg,1,69.0255
000000012947.jpg,4,49.2041
000000012979.jpg,0,100.0
000000012991.jpg,2,74.1341
000000012993.jpg,2,74.0396
000000013020.jpg,4,89.0667
000000013031.jpg,3,49.0852
000000013081.jpg,1,87.5023
000000013082.jpg,4,74.7521
000000013092.jpg,2,72.8784
000000013106.jpg,1,95.1664
000000013124.jpg,0,99.4417
000000013127.jpg,3,55.0159
000000013132.jpg,1,88.2331
000000013143.jpg,0,99.7487
000000013148.jpg,2,85.2932
000000013168.jpg,7,9.6913
000000013169.jpg,4,61.0114
000000013172.jpg,1,73.5757
000000013175.jpg,1,99.1093
000000013176.jpg,4,48.3623
000000013182.jpg,1,78.472
000000013195.jpg,2,75.6375
000000013198.jpg,1,73.0569
000000013202.jpg,3,52.3013
000000013215.jpg,2,73.2373
000000013220.jpg,0,100.0
000000013230.jpg,2,51.4961
000000013232.jpg,1,78.9041
000000013249.jpg,3,41.1391
000000013258.jpg,0,100.0
000000013267.jpg,2,70.0743
000000013274.jpg,2,75.6485
000000013278.jpg,2,94.9731
000000013283.jpg,1,92.4272
000000013285.jpg,1,88.7975
000000013290.jpg,2,77.7744
000000013292.jpg,1,99.9985
000000013296.jpg,1,96.7147
000000013302.jpg,3,43.7832
000000013318.jpg,2,70.3736
000000013325.jpg,0,99.2588
000000013332.jpg,3,59.9821
000000013355.jpg,1,92.9647
000000013357.jpg,1,100.0
000000013362.jpg,1,70.6256
000000013364.jpg,1,97.6032
000000013379.jpg,0,98.9209
000000013397.jpg,1,89.4057
000000013415.jpg,2,100.0
000000013417.jpg,2,74.4769
000000013455.jpg,1,97.4398
000000013465.jpg,0,98.6759
000000013473.jpg,2,91.6269
000000013489.jpg,1,86.5669
000000013506.jpg,3,55.7375
000000013525.jpg,1,89.5913
000000013528.jpg,2,68.9205
000000013540.jpg,2,76.0183
000000013550.jpg,0,99.5192
000000013565.jpg,1,93.158
000000013576.jpg,2,76.5977
000000013595.jpg,0,99.7261
000000013603.jpg,2,35.4518
000000013637.jpg,1,89.9333
000000013639.jpg,1,87.7138
000000013662.jpg,2,46.0562
000000013670.jpg,1,94.3179
000000013675.jpg,0,100.0
000000013717.jpg,2,90.2476
000000013719.jpg,1,96.2855
000000013720.jpg,0,100.0
000000013721.jpg,1,92.3753
000000013728.jpg,4,50.3963
000000013763.jpg,2,80.8421
000000013783.jpg,1,99.9835
000000013797.jpg,3,73.1074
000000013800.jpg,1,95.3727
000000013802.jpg,2,65.5381
000000013815.jpg,2,98.9665
000000013844.jpg,1,98.9224
000000013856.jpg,1,100.0
000000013867.jpg,1,80.0973
000000013868.jpg,0,100.0
000000013874.jpg,0,99.8841
000000013892.jpg,0,99.9861
000000013904.jpg,1,95.2874
000000013908.jpg,0,100.0
000000013909.jpg,2,83.3854
000000013912.jpg,3,77.9128
000000013920.jpg,0,100.0
000000013921.jpg,1,99.9973
000000013943.jpg,0,100.0
000000013944.jpg,2,95.2066
000000013959.jpg,1,76.4533
000000013967.jpg,2,79.5298
000000013969.jpg,0,100.0
000000013979.jpg,1,100.0
000000013983.jpg,2,99.9694
000000013985.jpg,1,97.8118
000000013992.jpg,1,66.6571
000000013995.jpg,8,3.2533
000000014004.jpg,0,99.998
000000014029.jpg,2,77.6669
000000014036.jpg,1,70.187
000000014041.jpg,1,99.7742
000000014056.jpg,1,66.3962
000000014070.jpg,0,100.0
000000014083.jpg,1,88.7829
000000014088.jpg,2,94.9042
000000014089.jpg,1,80.3118
000000014090.jpg,3,94.712
000000014103.jpg,0,99.5665
000000014113.jpg,3,59.6765
000000014125.jpg,2,74.7924
000000014128.jpg,0,99.6139
000000014135.jpg,2,96.2233
000000014151.jpg,1,97.6232
000000014152.jpg,3,58.1176
000000014159.jpg,1,79.5466
000000014160.jpg,2,64.4486
000000014167.jpg,0,99.5265
000000014175.jpg,2,82.7267
000000014180.jpg,1,99.989
000000014203.jpg,1,100.0
000000014209.jpg,2,82.1379
000000014219.jpg,3,46.4509
000000014230.jpg,2,90.1075
000000014238.jpg,1,89.1725
000000014244.jpg,1,99.6217
000000014248.jpg,2,65.2917
000000014252.jpg,1,100.0
000000014253.jpg,2,93.6257
000000014257.jpg,2,68.7452
000000014261.jpg,2,99.8037
000000014265.jpg,6,18.0024
000000014269.jpg,1,84.4115
000000014278.jpg,4,52.6186
000000014281.jpg,1,91.4702
000000014283.jpg,1,85.7087
000000014290.jpg,5,22.7833
000000014307.jpg,2,72.1769
000000014312.jpg,2,84.2114
000000014321.jpg,0,99.4833
000000014337.jpg,1,100.0
000000014353.jpg,2,100.0
000000014357.jpg,2,83.1693
000000014359.jpg,0,99.082
000000014367.jpg,1,89.7821
000000014375.jpg,1,62.068
000000014388.jpg,0,99.446
000000014392.jpg,2,58.063
000000014402.jpg,1,98.084
000000014428.jpg,2,85.9485
000000014450.jpg,0,99.5993
000000014468.jpg,1,95.3281
000000014470.jpg,3,96.9566
000000014472.jpg,0,99.5591
000000014477.jpg,3,57.4095
000000014487.jpg,1,82.264
000000014493.jpg,1,94.4408
000000014494.jpg,1,87.6882
000000014502.jpg,2,73.4811
000000014533.jpg,1,74.1211
000000014536.jpg,2,93.329
000000014537.jpg,1,79.0513
000000014543.jpg,4,50.776
000000014546.jpg,2,65.5738
000000014547.jpg,1,98.8562
000000014549.jpg,0,99.7031
000000014562.jpg,2,99.637
000000014575.jpg,2,74.1079
000000014591.jpg,1,90.6079
000000014600.jpg,3,65.877
000000014611.jpg,0,100.0
000000014629.jpg,1,91.8715
000000014630.jpg,6,40.3102
000000014635.jpg,1,79.8356
000000014644.jpg,2,91.8272
000000014653.jpg,1,99.7451
000000014662.jpg,2,56.4825
000000014676.jpg,0,99.594
000000014677.jpg,1,100.0
000000014683.jpg,1,99.6683
000000014691.jpg,3,70.8747
000000014698.jpg,0,100.0
000000014709.jpg,1,99.9952
000000014723.jpg,1,100.0
000000014726.jpg,2,70.3154
000000014730.jpg,0,100.0
000000014740.jpg,1,64.1109
000000014748.jpg,0,99.4691
000000014756.jpg,1,100.0
000000014757.jpg,2,68.1481
000000014768.jpg,2,81.0773
000000014769.jpg,1,93.9117
000000014773.jpg,1,80.5042
000000014791.jpg,2,82.6448
000000014795.jpg,2,55.6814
000000014798.jpg,1,100.0
000000014801.jpg,1,89.0452
000000014807.jpg,1,100.0
000000014818.jpg,2,64.3047
000000014824.jpg,1,90.7809
000000014835.jpg,1,68.3307
000000014844.jpg,1,100.0
000000014849.jpg,0,100.0
000000014864.jpg,3,83.0015
000000014870.jpg,1,99.8492
000000014873.jpg,1,88.3102
000000014874.jpg,1,81.2676
000000014876.jpg,2,54.8825
000000014886.jpg,3,73.5189
000000014892.jpg,0,100.0
000000014925.jpg,1,100.0
000000014928.jpg,2,79.9575
000000014938.jpg,1,99.4072
000000014941.jpg,1,90.0419
000000014960.jpg,1,69.9758
000000014961.jpg,1,99.3666
000000014966.jpg,1,84.4235
000000014969.jpg,1,100.0
000000014970.jpg,2,93.6392
000000014975.jpg,2,58.9837
000000014985.jpg,2,79.2619
000000014986.jpg,0,100.0
000000014990.jpg,1,82.2264
000000015002.jpg,1,100.0
000000015011.jpg,0,100.0
000000015017.jpg,1,88.2292
000000015029.jpg,0,99.3765
000000015032.jpg,0,100.0
000000015050.jpg,2,59.7702
000000015055.jpg,0,99.6077
000000015062.jpg,1,93.8337
000000015067.jpg,0,100.0
000000015069.jpg,0,100.0
000000015071.jpg,2,75.0327
000000015089.jpg,1,100.0
000000015097.jpg,4,36.0977
000000015110.jpg,2,66.0199
000000015117.jpg,1,92.3968
000000015122.jpg,1,99.9682
000000015140.jpg,2,68.2448
000000015148.jpg,3,73.7679
000000015151.jpg,2,77.1897
000000015153.jpg,1,99.0061
000000015157.jpg,6,21.3024
000000015165.jpg,2,69.7269
000000015175.jpg,1,92.8418
000000015183.jpg,0,100.0
000000015190.jpg,2,82.0273
000000015193.jpg,0,99.8445
000000015195.jpg,1,98.9637
000000015198.jpg,1,93.0792
000000015219.jpg,1,100.0
000000015220.jpg,2,57.2835
000000015239.jpg,3,85.8329
000000015257.jpg,1,86.4231
000000015262.jpg,0,100.0
000000015268.jpg,0,99.8763
000000015269.jpg,2,87.021
000000015276.jpg,2,72.42
000000015286.jpg,4,47.4848
000000015289.jpg,2,47.7942
000000015297.jpg,3,94.7776
000000015302.jpg,2,89.1255
000000015303.jpg,2,87.6211
000000015345.jpg,1,81.3021
000000015354.jpg,1,84.7061
000000015356.jpg,3,77.6255
000000015366.jpg,1,100.0
000000015382.jpg,2,82.1849
000000015391.jpg,2,67.9854
000000015392.jpg,2,77.1165
000000015394.jpg,1,96.8242
000000015399.jpg,0,100.0
000000015409.jpg,0,99.0676
000000015427.jpg,1,100.0
000000015451.jpg,1,100.0
000000015469.jpg,1,97.4035
000000015472.jpg,0,100.0
000000015486.jpg,1,80.2375
000000015496.jpg,1,72.391
000000015544.jpg,2,82.3929
000000015546.jpg,0,100.0
000000015554.jpg,2,86.3734
000000015559.jpg,0,99.1344
000000015564.jpg,1,89.0166
000000015576.jpg,0,99.4941
000000015581.jpg,0,99.5488
000000015582.jpg,0,99.7507
000000015586.jpg,0,99.2865
000000015588.jpg,0,99.2584
000000015596.jpg,3,61.4741
000000015600.jpg,1,76.321
000000015619.jpg,1,93.9232
000000015621.jpg,1,99.2904
000000015644.jpg,0,100.0
000000015645.jpg,1,97.4739
000000015652.jpg,0,99.3975
000000015658.jpg,1,99.374
000000015663.jpg,1,80.2853
000000015678.jpg,1,99.0481
000000015687.jpg,1,95.6553
